"hHillKey","hName","hHeightM","hLatitude","hLongitude","hFullReference","hActive"
59531,"Muntanya De Montserrat 33",1081.0,41.61,1.7933,"EA3/HBC-031","Y"
59532,"Muntanya de Sant Miquel",422.0,41.5275,2.2725,"EA3/HBC-032","Y"
59533,"Parador de Vic-Sau",660.0,41.9817,2.3592,"EA3/HBC-033","Y"
59534,"Pedra Picada",2006.0,42.2958,2.0508,"EA3/HBC-034","Y"
59535,"Penya del Papiol",934.0,42.0958,1.9083,"EA3/HBC-035","Y"
59536,"Penya del Papiol",382.0,41.3233,1.7442,"EA3/HBC-036","Y"
59537,"Pla de Bassa Llancuna",565.0,41.3208,1.9,"EA3/HBC-037","Y"
59538,"Plana de l'Apotecari",717.0,41.4842,1.5283,"EA3/HBC-038","Y"
59539,"Puig Castellar",936.0,41.4483,1.5158,"EA3/HBC-039","Y"
59540,"Puig Castellar",1150.0,42.035,2.4983,"EA3/HBC-040","Y"
59541,"Puig de la Caritat",991.0,41.8758,2.1092,"EA3/HBC-041","Y"
59542,"Puig de la Mola",528.0,41.3192,1.8475,"EA3/HBC-042","Y"
59543,"Puig del Bac",1154.0,42.0408,2.4292,"EA3/HBC-043","Y"
59544,"Puig del Prat",590.0,41.6733,2.1575,"EA3/HBC-044","Y"
59545,"Puig Gili",607.0,41.6933,1.9217,"EA3/HBC-045","Y"
59546,"Puig Madrona",327.0,41.4517,2.0242,"EA3/HBC-046","Y"
59547,"Puig Rodó",1040.0,41.85,2.1242,"EA3/HBC-047","Y"
59548,"Puiggaraciós",792.0,41.7025,2.2408,"EA3/HBC-048","Y"
59549,"Roca Tallada",1642.0,42.2817,1.83,"EA3/HBC-049","Y"
59550,"Roques Blanques",758.0,41.5783,1.7375,"EA3/HBC-050","Y"
59551,"Sant Marc de Brocà",1601.0,42.265,1.8983,"EA3/HBC-051","Y"
59552,"Serra De Cal Casanoves",653.0,41.345,1.5383,"EA3/HBC-052","Y"
59553,"Serrat de la Serra de l'Oratori",902.0,41.9792,2.1817,"EA3/HBC-053","Y"
59554,"Serrat del Bosc",627.0,41.9825,2.3442,"EA3/HBC-054","Y"
59555,"Serrat del Portell",838.0,41.9583,2.1958,"EA3/HBC-055","Y"
59556,"Torre de Montmajor",895.0,42.0125,1.7283,"EA3/HBC-056","Y"
59557,"Turó de les Llebres (al nord)",395.0,41.3442,1.7717,"EA3/HBC-057","Y"
59558,"Turó de Lledó",497.0,41.5182,2.32461,"EA3/HBC-058","Y"
59559,"Turó de Montcada",273.0,41.4767,2.1767,"EA3/HBC-059","Y"
59560,"Turó del Faig de la Bandera",1274.0,41.7992,2.3425,"EA3/HBC-060","Y"
59600,"Waldberg",775.0,47.785,9.7342,"DL/HAL-001","Y"
59601,"Balzenberg ",921.0,47.5921,9.9704,"DL/HAL-002","Y"
59602,"Fluh",1391.0,47.5065,10.0042,"DL/HAL-003","Y"
59603,"NoName",823.0,47.715,10.0108,"DL/HAL-004","Y"
59604,"Schweineburg",856.0,47.6618,10.0126,"DL/HAL-005","Y"
59605,"Kapf",916.0,47.6227,10.0346,"DL/HAL-006","Y"
59606,"NoName",829.0,47.7342,10.0258,"DL/HAL-007","Y"
59607,"Im Gschwand",1022.0,47.6,10.0461,"DL/HAL-008","Y"
59608,"Rangenberg",833.0,47.715,10.0725,"DL/HAL-009","Y"
59609,"Schwarzer Grat",1127.0,47.6925,10.1258,"DL/HAL-010","Y"
59610,"Rote Wand",1474.0,47.4138,10.1768,"DL/HAL-011","Y"
59611,"Alpgundkopf",2177.0,47.3222,10.2376,"DL/HAL-012","Y"
59612,"Höhenegg",915.0,47.7181,10.2637,"DL/HAL-013","Y"
59613,"NoName",899.0,47.8435,10.322,"DL/HAL-014","Y"
59614,"Butzenhalde",980.0,47.662,10.3813,"DL/HAL-015","Y"
59615,"Starzlachberg",1585.0,47.5577,10.4063,"DL/HAL-016","Y"
59616,"Hotzenberg",1233.0,47.5399,10.4243,"DL/HAL-017","Y"
59617,"Bschiesser",2000.0,47.488,10.4404,"DL/HAL-018","Y"
59618,"Sattlersbuckl",863.0,47.8478,10.5721,"DL/HAL-019","Y"
59619,"Kitzberg",1123.0,47.5436,10.7094,"DL/HAM-001","Y"
59620,"Rösenau Kreuz",815.0,47.8321,10.9174,"DL/HAM-002","Y"
59621,"Schnaidberg",920.0,47.7542,10.9317,"DL/HAM-003","Y"
59622,"Am Zahn",1615.0,47.5842,11.0267,"DL/HAM-004","Y"
59623,"Steckenberg ",1388.0,47.5962,11.0272,"DL/HAM-005","Y"
59624,"Teufelsgrat",2648.0,47.396,11.0853,"DL/HAM-006","Y"
59625,"Möslen",1053.0,47.4917,11.2342,"DL/HCN-001","Y"
59626,"Meßnerberg",969.0,47.6117,11.4438,"DL/HCN-002","Y"
59627,"Schindelberg",806.0,47.8277,11.6097,"DL/HMF-001","Y"
59628,"Schattlahnerkopf",1629.0,47.5854,11.8108,"DL/HMF-002","Y"
59629,"Bayerisches Schinder",1796.0,47.6028,11.8515,"DL/HMF-003","Y"
59630,"Vogelherd",822.0,47.7967,11.8637,"DL/HMF-004","Y"
59631,"Kreuzberg ",1716.0,47.6128,11.9334,"DL/HMF-005","Y"
59632,"Rehbichl ",1001.0,47.7072,11.9614,"DL/HMF-006","Y"
59633,"Soinwand Kreuz",1756.0,47.7049,12.0214,"DL/HMF-007","Y"
59634,"Groser Madron ",942.0,47.7111,12.1302,"DL/HMF-008","Y"
59635,"Marbling",799.0,47.609,12.1502,"DL/HMF-009","Y"
59636,"Scheitzenberg",655.0,48.0077,12.3576,"DL/HCG-001","Y"
59637,"Schwarzberg",1187.0,47.6914,12.454,"DL/HCG-002","Y"
59638,"Laubwand",2313.0,47.4765,13.0189,"DL/HBG-001","Y"
59639,"Lafeldkopf",2070.0,47.5344,13.0238,"DL/HBG-002","Y"
59640,"Fagstein",2164.0,47.549,13.0311,"DL/HBG-003","Y"
59700,"Royston Range",1289.0,-37.363,145.897,"VK3/HVC-001","Y"
59701,"VK3/HVC-002",1243.0,-37.6257,146.152,"VK3/HVC-002","Y"
59702,"Blue Range",1243.0,-37.3503,145.818,"VK3/HVC-003","Y"
59703,"Mount Margaret",1222.0,-37.4764,145.795,"VK3/HVC-004","Y"
59704,"VK3/HVC-005",1208.0,-37.4614,146.138,"VK3/HVC-005","Y"
59705,"Mount Toorongo Range",1201.0,-37.8205,146.139,"VK3/HVC-006","Y"
59706,"The Knobs",1143.0,-37.6711,145.712,"VK3/HVC-007","Y"
59707,"VK3/HVC-008",1124.0,-37.5252,145.824,"VK3/HVC-008","Y"
59708,"Mount Juliet",1117.0,-37.6497,145.629,"VK3/HVC-009","Y"
59709,"Tommys Bend Spur",1113.0,-37.515,145.818,"VK3/HVC-010","Y"
59710,"VK3/HVC-011",1098.0,-37.7705,146.1,"VK3/HVC-011","Y"
59711,"VK3/HVC-012",1092.0,-37.5018,145.943,"VK3/HVC-012","Y"
59712,"VK3/HVC-013",1071.0,-37.5506,146.09,"VK3/HVC-013","Y"
59713,"Mount Tanglefoot",1014.0,-37.5153,145.531,"VK3/HVC-014","Y"
59714,"Rough Hill",965.0,-37.4685,145.994,"VK3/HVC-015","Y"
59715,"VK3/HVC-016",958.0,-37.5298,145.926,"VK3/HVC-016","Y"
59716,"VK3/HVC-017",939.0,-37.503,146.119,"VK3/HVC-017","Y"
59717,"VK3/HVC-018",935.0,-37.6926,145.987,"VK3/HVC-018","Y"
59718,"The Pinnacle",920.0,-37.3178,145.991,"VK3/HVC-019","Y"
59719,"VK3/HVC-020",914.0,-37.8221,145.791,"VK3/HVC-020","Y"
59720,"VK3/HVC-021",890.0,-37.6371,145.648,"VK3/HVC-021","Y"
59721,"VK3/HVC-022",884.0,-37.5198,145.579,"VK3/HVC-022","Y"
59722,"Starling Hill",883.0,-37.8078,145.802,"VK3/HVC-023","Y"
59723,"VK3/HVC-024",882.0,-37.2411,146.056,"VK3/HVC-024","Y"
59724,"VK3/HVC-025",879.0,-37.773,145.925,"VK3/HVC-025","Y"
59725,"Woodmore Range",877.0,-37.499,145.548,"VK3/HVC-026","Y"
59726,"Blue Mountain",873.0,-37.4314,144.297,"VK3/HVC-027","Y"
59727,"VK3/HVC-028",871.0,-37.288,146.111,"VK3/HVC-028","Y"
59728,"Blowhard Range",862.0,-37.4955,145.489,"VK3/HVC-029","Y"
59729,"Messmate Knob",859.0,-37.5116,145.973,"VK3/HVC-030","Y"
59730,"Dick Hill",851.0,-37.9089,145.776,"VK3/HVC-031","Y"
59731,"Cathederal Peak",840.0,-37.3667,145.734,"VK3/HVC-032","Y"
59732,"Babbington Hill",822.0,-37.3712,144.251,"VK3/HVC-033","Y"
59733,"VK3/HVC-034",816.0,-37.7006,145.593,"VK3/HVC-034","Y"
59734,"VK3/HVC-035",805.0,-37.2633,145.997,"VK3/HVC-035","Y"
59735,"VK3/HVC-036",783.0,-37.6401,145.906,"VK3/HVC-036","Y"
59736,"VK3/HVC-037",747.0,-37.4915,145.451,"VK3/HVC-037","Y"
59737,"Mount Blackwood",736.0,-37.557,144.36,"VK3/HVC-038","Y"
59738,"Mount Charlie",715.0,-37.4077,144.678,"VK3/HVC-039","Y"
59739,"VK3/HVC-040",704.0,-37.5948,145.689,"VK3/HVC-040","Y"
59740,"Black Hill",696.0,-37.5882,144.082,"VK3/HVC-041","Y"
59741,"Forest Hill",688.0,-37.3926,143.963,"VK3/HVC-042","Y"
59742,"Chapel Hill",687.0,-37.3625,145.773,"VK3/HVC-043","Y"
59743,"Kangaroo Hills",678.0,-37.3503,144.004,"VK3/HVC-044","Y"
59744,"Spring Hill",668.0,-37.4032,143.932,"VK3/HVC-045","Y"
59745,"Mount Bullengarook",667.0,-37.5088,144.491,"VK3/HVC-046","Y"
59746,"VK3/HVC-047",663.0,-37.2682,145.945,"VK3/HVC-047","Y"
59747,"Kinglake National Park",658.0,-37.5203,145.32,"VK3/HVC-048","Y"
59748,"VK3/HVC-049",657.0,-37.6089,145.655,"VK3/HVC-049","Y"
59749,"VK3/HVC-050",653.0,-37.6701,145.915,"VK3/HVC-050","Y"
59750,"VK3/HVC-051",640.0,-37.6645,145.836,"VK3/HVC-051","Y"
59751,"Foran Hill ",631.0,-37.3877,143.625,"VK3/HVC-052","Y"
59752,"Quoin Hill",629.0,-37.347,143.603,"VK3/HVC-053","Y"
59753,"VK3/HVC-054",624.0,-37.2629,144.149,"VK3/HVC-054","Y"
59754,"Olinda Bushland Reserve",611.0,-37.8525,145.367,"VK3/HVC-055","Y"
59755,"Mount Hollowback",582.0,-37.44,143.816,"VK3/HVC-056","Y"
59756,"Ferny Creek",576.0,-37.8776,145.337,"VK3/HVC-057","Y"
59757,"Weatherboard Hill",569.0,-37.4395,143.671,"VK3/HVC-058","Y"
59758,"Sugarloaf Hill",546.0,-37.2322,143.382,"VK3/HVC-059","Y"
59759,"Mount Pinniger",542.0,-37.2383,145.961,"VK3/HVC-060","Y"
59760,"Mount Mitchell",530.0,-37.2811,143.58,"VK3/HVC-061","Y"
59761,"VK3/HVC-062",527.0,-37.6824,143.742,"VK3/HVC-062","Y"
59762,"Yea Spur",516.0,-37.2756,145.346,"VK3/HVC-063","Y"
59763,"VK3/HVC-064",513.0,-37.3199,145.419,"VK3/HVC-064","Y"
59764,"VK3/HVC-065",510.0,-38.2617,146.047,"VK3/HVC-065","Y"
59765,"Gordon Hill",494.0,-37.2796,143.638,"VK3/HVC-066","Y"
59766,"VK3/HVC-067",483.0,-37.7412,145.761,"VK3/HVC-067","Y"
59767,"Leishman Hill",455.0,-37.2654,143.848,"VK3/HVC-068","Y"
59768,"Lade Hill",452.0,-37.2585,145.234,"VK3/HVC-069","Y"
59769,"VK3/HVC-070",433.0,-38.5648,143.722,"VK3/HVC-070","Y"
59770,"VK3/HVC-071",429.0,-38.5458,143.759,"VK3/HVC-071","Y"
59771,"Mount Fraser",424.0,-37.4606,144.981,"VK3/HVC-072","Y"
59772,"VK3/HVC-073",418.0,-37.2772,145.763,"VK3/HVC-073","Y"
59773,"VK3/HVC-074",408.0,-38.3558,146.158,"VK3/HVC-074","Y"
59774,"Ross Hill",407.0,-38.3515,145.909,"VK3/HVC-075","Y"
59775,"Mount Anakie",398.0,-37.8866,144.269,"VK3/HVC-076","Y"
59776,"Mount Greenock",394.0,-37.2033,143.727,"VK3/HVC-077","Y"
59777,"VK3/HVC-078",381.0,-37.8091,145.615,"VK3/HVC-078","Y"
59778,"Pauls Range",323.0,-37.6177,145.476,"VK3/HVC-079","Y"
59779,"Mount Murray",289.0,-38.5265,143.458,"VK3/HVC-080","Y"
59780,"Bass Hill",284.0,-38.4829,145.545,"VK3/HVC-081","Y"
59781,"Warrion Hill",279.0,-38.2233,143.53,"VK3/HVC-082","Y"
59782,"Mount Gellibrand",261.0,-38.2335,143.792,"VK3/HVC-083","Y"
59783,"Mount Moriac",251.0,-38.1988,144.167,"VK3/HVC-084","Y"
59784,"Mount Cannibal",239.0,-38.0506,145.683,"VK3/HVC-085","Y"
59785,"Lysterfield Park",236.0,-37.9304,145.281,"VK3/HVC-086","Y"
59786,"Mount Martha",165.0,-38.2968,145.003,"VK3/HVC-087","Y"
59787,"VK3/HVC-088",164.0,-38.1959,145.122,"VK3/HVC-088","Y"
59788,"Mount Bellarine",151.0,-38.1637,144.604,"VK3/HVC-089","Y"
59800,"Aboboreira",218.0,39.0158,-9.2942,"CT/HAL-001","Y"
59801,"Alto de Montemor",357.0,38.8234,-9.2043,"CT/HAL-002","Y"
59802,"Alto do Monge",490.0,38.7742,-9.4425,"CT/HAL-003","Y"
59803,"Cabeço de Montachique",409.0,38.8983,-9.1942,"CT/HAL-004","Y"
59804,"Jerumelo",364.0,38.9525,-9.2408,"CT/HAL-005","Y"
59805,"Monsanto",228.0,38.7338,-9.1895,"CT/HAL-006","Y"
59806,"Monte de Santa Maria",369.0,38.9417,-9.2583,"CT/HAL-007","Y"
59807,"Montemuro",428.0,38.8958,-9.2383,"CT/HAL-008","Y"
59808,"Nico",168.0,38.5183,-8.92,"CT/HAL-009","Y"
59809,"Serra Alta",360.0,39.1217,-9.1425,"CT/HAL-010","Y"
59810,"Serra de São Francisco",257.0,38.545,-8.9708,"CT/HAL-011","Y"
59811,"Serra do Funchal",426.0,38.9117,-9.2733,"CT/HAL-012","Y"
59812,"Sinais",318.0,38.9358,-9.045,"CT/HAL-013","Y"
59813,"Sonivel",358.0,38.9467,-9.295,"CT/HAL-014","Y"
59814,"Todo-o-Mundo",260.0,39.2906,-9.031,"CT/HAL-015","Y"
59850,"Alp Coonalpyn",175.0,-35.675,139.651,"VK5/HSE-001","Y"
59851,"Bald Hill Middle",420.0,-33.6692,138.178,"VK5/HSE-002","Y"
59852,"Bald Hill North",647.0,-33.6575,138.882,"VK5/HSE-003","Y"
59853,"Barn Hill",365.0,-33.5867,138.137,"VK5/HSE-004","Y"
59854,"Black Hill",598.0,-33.8917,138.837,"VK5/HSE-005","Y"
59855,"Burra Hill",601.0,-33.8042,139.017,"VK5/HSE-006","Y"
59856,"Camels Hump",605.0,-33.6883,138.707,"VK5/HSE-007","Y"
59857,"Days Hill",411.0,-34.1975,138.66,"VK5/HSE-008","Y"
59858,"Heatherdale Hill",353.0,-35.3767,138.438,"VK5/HSE-009","Y"
59859,"Honner Hill",245.0,-34.2458,137.781,"VK5/HSE-010","Y"
59860,"Hummocky Hump",274.0,-35.6275,137.313,"VK5/HSE-011","Y"
59861,"Kaiserstuhl",596.0,-34.5803,138.99,"VK5/HSE-012","Y"
59862,"Karta",189.0,-35.6183,137.447,"VK5/HSE-013","Y"
59863,"Keilli Hilly ",357.0,-33.6258,138.17,"VK5/HSE-014","Y"
59864,"Koonoona Peak",647.0,-33.77,138.947,"VK5/HSE-015","Y"
59865,"Middle Range",227.0,-33.9917,138.193,"VK5/HSE-016","Y"
59866,"Minbrie Hill",344.0,-33.495,136.894,"VK5/HSE-017","Y"
59867,"Moppa",397.0,-34.4242,138.962,"VK5/HSE-018","Y"
59868,"Mount Barker",512.0,-35.0642,138.921,"VK5/HSE-019","Y"
59869,"Mount Cone",407.0,-35.3952,138.56,"VK5/HSE-020","Y"
59870,"Mount Crawford",562.0,-34.6975,138.967,"VK5/HSE-021","Y"
59871,"Mount Gambier",165.0,-37.8392,140.755,"VK5/HSE-022","Y"
59872,"Mount Gould",525.0,-34.79,138.882,"VK5/HSE-023","Y"
59873,"Mount Graham",184.0,-37.525,140.447,"VK5/HSE-024","Y"
59874,"Mount Merriton",234.0,-33.4442,138.208,"VK5/HSE-025","Y"
59875,"Mount Middleback",430.0,-33.2075,137.119,"VK5/HSE-026","Y"
59876,"Mount Observation",262.0,-35.3542,138.751,"VK5/HSE-027","Y"
59877,"Mount Olinthus",450.0,-33.5775,136.798,"VK5/HSE-028","Y"
59878,"Mount Templeton",247.0,-33.995,138.288,"VK5/HSE-029","Y"
59879,"Mount Tiny",109.0,-35.0242,137.27,"VK5/HSE-030","Y"
59880,"Mount Torrens",585.0,-34.8733,138.942,"VK5/HSE-031","Y"
59881,"Mount Watts",440.0,-33.4908,138.48,"VK5/HSE-032","Y"
59882,"Mount Yarcowie",714.0,-33.2567,138.938,"VK5/HSE-033","Y"
59883,"New Ketchowla Hill",502.0,-33.2925,139.196,"VK5/HSE-034","Y"
59884,"Padthaway Hill",182.0,-36.5875,140.583,"VK5/HSE-035","Y"
59885,"Peak Deviation",622.0,-34.9467,138.788,"VK5/HSE-036","Y"
59886,"Quin Peak",608.0,-33.9748,138.918,"VK5/HSE-037","Y"
59887,"Razorback",862.0,-33.4792,138.959,"VK5/HSE-038","Y"
59888,"Seven Hill",581.0,-33.915,138.606,"VK5/HSE-039","Y"
59889,"Wedge Island Summit",115.0,-35.1683,136.479,"VK5/HSE-040","Y"
59890,"The Bluff Bluff",220.0,-37.7217,140.57,"VK5/HSE-041","Y"
59891,"Trig Point",442.0,-35.415,138.494,"VK5/HSE-042","Y"
59892,"Wonna Peak",567.0,-33.2142,139.117,"VK5/HSE-043","Y"
59893,"Yacka Stacka",516.0,-33.6433,138.547,"VK5/HSE-044","Y"
59900,"Abotureira",702.0,40.1225,-7.6942,"CT/HCE-001","Y"
59901,"Albarqueira",402.0,40.2725,-8.2992,"CT/HCE-002","Y"
59902,"Alcofra",880.0,40.6358,-8.175,"CT/HCE-003","Y"
59903,"Alto da Machoca",1076.0,40.2908,-7.0158,"CT/HCE-004","Y"
59904,"Alto da Serra",776.0,40.7192,-7.4625,"CT/HCE-005","Y"
59905,"Alto de São Domingos",904.0,40.0967,-7.6742,"CT/HCE-006","Y"
59906,"Alto de São Macário",485.0,39.7992,-8.2275,"CT/HCE-007","Y"
59907,"Alto do Candal",879.0,40.8594,-8.1763,"CT/HCE-008","Y"
59908,"Alvaiade",541.0,39.7042,-7.7183,"CT/HCE-009","Y"
59909,"Arouca",1114.0,40.1483,-7.8442,"CT/HCE-010","Y"
59910,"Ateanha",422.0,39.9867,-8.415,"CT/HCE-011","Y"
59911,"Barreirinha Branca",856.0,40.6308,-7.2567,"CT/HCE-012","Y"
59912,"Batouco",1109.0,40.1167,-7.8858,"CT/HCE-013","Y"
59913,"Besteiras",1080.0,39.86,-7.8967,"CT/HCE-014","Y"
59914,"Bezerreira",992.0,40.5775,-8.2025,"CT/HCE-015","Y"
59915,"Boi",655.0,40.6758,-7.4267,"CT/HCE-016","Y"
59916,"Bom Sucesso",767.0,40.6333,-7.605,"CT/HCE-017","Y"
59917,"Bouro",162.0,39.4538,-9.20115,"CT/HCE-018","Y"
59918,"Bravo",890.0,39.9092,-8.0467,"CT/HCE-019","Y"
59919,"Cabeça Alta",1282.0,40.5337,-7.42524,"CT/HCE-020","Y"
59920,"Cabeça Alta",1105.0,40.4308,-7.4208,"CT/HCE-021","Y"
59921,"Cabeça Gorda",721.0,40.0458,-7.8808,"CT/HCE-022","Y"
59922,"Cabecinha",912.0,40.8292,-7.3425,"CT/HCE-023","Y"
59923,"Cabeço da Vela",712.0,40.6592,-7.6175,"CT/HCE-024","Y"
59924,"Cabeço de Mel",731.0,41.0842,-7.2025,"CT/HCE-025","Y"
59925,"Cabeço de Obidos",374.0,39.7346,-8.63302,"CT/HCE-026","Y"
59926,"Cabeço do Lajeiro",520.0,39.5733,-8.6917,"CT/HCE-027","Y"
59927,"Cabeço do Moreira",1190.0,40.3833,-7.4992,"CT/HCE-028","Y"
59928,"Cabeço do Sol",521.0,39.6017,-8.7683,"CT/HCE-029","Y"
59929,"Cabeço dos Pinheiros",1517.0,40.2842,-7.6417,"CT/HCE-030","Y"
59930,"Cabeço Gordo",939.0,40.4208,-7.2608,"CT/HCE-031","Y"
59931,"Cabeço Gordo",579.0,39.5456,-8.82001,"CT/HCE-032","Y"
59932,"Cabeço Melhano",1149.0,40.3192,-6.9083,"CT/HCE-033","Y"
59933,"Cabestreiro",840.0,40.8008,-7.4692,"CT/HCE-034","Y"
59934,"Carambola",1159.0,40.2025,-7.8933,"CT/HCE-035","Y"
59935,"Caramulo",1050.0,40.5475,-8.2017,"CT/HCE-036","Y"
59936,"Caria",581.0,40.2983,-7.3467,"CT/HCE-037","Y"
59937,"Carvalhal",541.0,40.1575,-8.1333,"CT/HCE-038","Y"
59938,"Casinha Derrubada",669.0,40.7208,-7.865,"CT/HCE-039","Y"
59939,"Casinhas",858.0,39.9467,-7.8308,"CT/HCE-040","Y"
59940,"Castelo",1077.0,40.3358,-7.7225,"CT/HCE-041","Y"
59941,"Castelo Branco",480.0,39.825,-7.4967,"CT/HCE-042","Y"
59942,"Caveiras",1029.0,40.1142,-8.0017,"CT/HCE-043","Y"
59943,"Charneca",397.0,39.8667,-8.33,"CT/HCE-044","Y"
59944,"Charrinho",733.0,40.2017,-7.1508,"CT/HCE-045","Y"
59945,"Coito",980.0,40.4342,-7.2417,"CT/HCE-046","Y"
59946,"Concelhos",855.0,40.2392,-7.12,"CT/HCE-047","Y"
59947,"Covelinhas",639.0,40.8942,-8.01,"CT/HCE-048","Y"
59948,"Covilhã Velha",678.0,40.1333,-7.35,"CT/HCE-049","Y"
59949,"Cruto de Cavalarias",614.0,39.535,-8.8508,"CT/HCE-050","Y"
59950,"Curgeira",1134.0,40.356,-7.46186,"CT/HCE-051","Y"
59951,"Espigão",460.0,39.1925,-9.0283,"CT/HCE-052","Y"
59952,"Espírito Santo",725.0,40.2717,-7.2875,"CT/HCE-053","Y"
59953,"Facho",207.0,39.5267,-9.0483,"CT/HCE-054","Y"
59954,"Falgueirinho",492.0,40.6058,-8.3317,"CT/HCE-055","Y"
59955,"Fernandinho",322.0,40.0817,-8.3442,"CT/HCE-056","Y"
59956,"Fonte Espinho",1061.0,40.23,-7.7242,"CT/HCE-057","Y"
59957,"Forno da Moura",1070.0,40.3087,-7.70588,"CT/HCE-058","Y"
59958,"Forte Velho",1068.0,40.5158,-7.295,"CT/HCE-059","Y"
59959,"Galo",419.0,39.6963,-8.2651,"CT/HCE-060","Y"
59960,"Gravia",892.0,40.7875,-8.1992,"CT/HCE-061","Y"
59961,"Homem Morto",359.0,39.6867,-8.6417,"CT/HCE-062","Y"
59962,"Ilha dos Padroes",376.0,39.9392,-8.1275,"CT/HCE-063","Y"
59963,"Janus",1043.0,40.6419,-8.1206,"CT/HCE-064","Y"
59964,"Jarmelo",943.0,40.59,-7.1325,"CT/HCE-065","Y"
59965,"Juromelo",409.0,40.0083,-8.4292,"CT/HCE-066","Y"
59966,"Lajeira",913.0,40.7375,-7.3983,"CT/HCE-067","Y"
59967,"Lameira",1332.0,40.9642,-8.0333,"CT/HCE-068","Y"
59968,"Lapa",890.0,39.9917,-7.7058,"CT/HCE-069","Y"
59969,"Longra",528.0,39.77,-8.041,"CT/HCE-070","Y"
59970,"Malhadas",1000.0,40.0992,-8.0542,"CT/HCE-071","Y"
59971,"Mariquitas",343.0,39.0208,-9.2075,"CT/HCE-072","Y"
59972,"Medronheira",400.0,39.9492,-7.6208,"CT/HCE-073","Y"
59973,"Mercador",368.0,39.8083,-8.2775,"CT/HCE-074","Y"
59974,"Moeda",978.0,40.0825,-7.6008,"CT/HCE-075","Y"
59975,"Moreirinha",679.0,40.0617,-7.1158,"CT/HCE-076","Y"
59976,"Mosqueiro",654.0,40.0283,-7.8033,"CT/HCE-077","Y"
59977,"Mosteiro",947.0,40.31,-7.145,"CT/HCE-078","Y"
59978,"Mouro",645.0,40.54,-8.2825,"CT/HCE-079","Y"
59979,"Murado",742.0,39.9975,-8.0383,"CT/HCE-080","Y"
59980,"Murrachinha",512.0,39.9817,-6.9825,"CT/HCE-081","Y"
59981,"Nexebra",478.0,39.8775,-8.3667,"CT/HCE-082","Y"
59982,"Olelas",480.0,39.7683,-7.5808,"CT/HCE-083","Y"
59983,"Outeiro",477.0,39.8308,-8.23,"CT/HCE-084","Y"
59984,"Ovelheiros",412.0,39.7108,-7.1225,"CT/HCE-085","Y"
59985,"Pedra Aguda",870.0,40.5958,-7.3258,"CT/HCE-086","Y"
59986,"Pedra Burnosa",702.0,40.68,-7.2908,"CT/HCE-087","Y"
59987,"Pedra Furada",729.0,40.335,-7.2383,"CT/HCE-088","Y"
59988,"Pedras Ninhas",529.0,39.9892,-6.9592,"CT/HCE-089","Y"
59989,"Penedo das Maias",1074.0,40.4903,-7.2991,"CT/HCE-090","Y"
59990,"Penedos de Góis",1048.0,40.1008,-8.1275,"CT/HCE-091","Y"
59991,"Penesinhos",793.0,40.215,-7.5983,"CT/HCE-092","Y"
59992,"Pessegueiro",639.0,40.0442,-8.0283,"CT/HCE-093","Y"
59993,"Pinguinha",984.0,40.8476,-7.39192,"CT/HCE-094","Y"
59994,"Pinheiral",471.0,40.7558,-8.1567,"CT/HCE-095","Y"
59995,"Pombeira",419.0,39.7008,-8.2458,"CT/HCE-096","Y"
59996,"Porrête",760.0,40.235,-7.1558,"CT/HCE-097","Y"
59997,"Portela da Moreira",957.0,40.0492,-7.6817,"CT/HCE-098","Y"
59998,"Pousadas",766.0,40.5958,-7.6583,"CT/HCE-099","Y"
59999,"Prata",372.0,39.8308,-8.2508,"CT/HCE-100","Y"
60000,"Quinta Nova",222.0,39.3258,-9.1533,"CT/HCE-101","Y"
60001,"Rainha",976.0,40.6042,-7.2292,"CT/HCE-102","Y"
60002,"Ramiro",752.0,40.0617,-7.0458,"CT/HCE-103","Y"
60003,"Relva de Tábuas",937.0,40.0458,-8.2758,"CT/HCE-104","Y"
60004,"Retaxo",523.0,39.6658,-8.1108,"CT/HCE-105","Y"
60005,"Santa Catarina",451.0,39.6958,-8.3225,"CT/HCE-106","Y"
60006,"Santo Antão",665.0,40.8367,-7.1308,"CT/HCE-107","Y"
60007,"Santo António",502.0,39.6583,-7.9892,"CT/HCE-108","Y"
60008,"Santo Estevão",1379.0,40.4167,-7.63,"CT/HCE-109","Y"
60009,"São Bento",1530.0,40.3592,-7.68,"CT/HCE-110","Y"
60010,"São Cibrão",390.0,41.0292,-6.9692,"CT/HCE-111","Y"
60011,"São Gens",506.0,39.9333,-7.25,"CT/HCE-112","Y"
60012,"São Gens",367.0,40.0508,-8.3508,"CT/HCE-113","Y"
60013,"São Gens",669.0,40.1858,-7.1483,"CT/HCE-114","Y"
60014,"São Miguel",826.0,40.7992,-7.7817,"CT/HCE-115","Y"
60015,"São Pedro de Açor",1340.0,40.215,-7.8183,"CT/HCE-116","Y"
60016,"São Saturnino",421.0,39.7508,-8.3433,"CT/HCE-117","Y"
60017,"Sarzedas",443.0,39.8467,-7.6883,"CT/HCE-118","Y"
60018,"Sarzedo",1114.0,40.4692,-7.375,"CT/HCE-119","Y"
60019,"Senhora da Peneda",693.0,40.0792,-7.7467,"CT/HCE-120","Y"
60020,"Senhora do Circo",406.0,40.0608,-8.5092,"CT/HCE-121","Y"
